lat,lng,pvalue,value
-69,-178.75,0.27839999999999998082,0.029363909430750786272
-68,-178.75,0.56859999999999999432,0.014554919964595694482
-67,-178.75,0.33600000000000002087,0.024014641079729986267
-66,-178.75,0.22090000000000001301,0.032397461327661102037
-65,-178.75,0.62239999999999995328,0.012817232133335607763
-64,-178.75,0.70820000000000005169,0.0090581857423775759275
-63,-178.75,0.3847999999999999754,0.021349821889965241856
-62,-178.75,0.37459999999999998854,0.025262527019589184341
-61,-178.75,0.53459999999999996412,0.017369937131336481845
-60,-178.75,0.74529999999999996252,0.0098054688977448258708
-59,-178.75,0.59550000000000002931,0.016336433968663729988
-58,-178.75,0.4758999999999999897,0.019696257505659391096
-57,-178.75,0.67069999999999996287,0.01173175853490467449
-56,-178.75,0.99690000000000000835,9.1245779960983858302e-05
-55,-178.75,0.34949999999999997735,0.026040725891683606102
-54,-178.75,0.033200000000000000344,0.058032404169798004756
-53,-178.75,0.012300000000000000169,0.065441598132120235021
-52,-178.75,0.041200000000000000511,0.05336432003644617228
-51,-178.75,0.09790000000000000091,0.045001322035249105569
-50,-178.75,0.082900000000000001465,0.044710824816522991287
-49,-178.75,0.11020000000000000628,0.040709624712948817848
-48,-178.75,0.22150000000000000244,0.032765800809089820622
-47,-178.75,0.21849999999999999978,0.033853906923449243738
-46,-178.75,0.27279999999999998694,0.029073633505800087345
-45,-178.75,0.36830000000000001625,0.023752786363681728521
-44,-178.75,0.47639999999999999014,0.018824527520749468473
-43,-178.75,0.68669999999999997708,0.010188513457951806421
-42,-178.75,0.99219999999999997087,0.00021825561137083646025
-41,-178.75,0.52680000000000004601,0.015485183140984123268
-40,-178.75,0.17169999999999999152,0.03248020737260669949
-39,-178.75,0.074399999999999993916,0.041743740756667188641
-38,-178.75,0.018700000000000001343,0.053563487477150263649
-37,-178.75,0.0061999999999999997821,0.06254704355828961948
-36,-178.75,0.017500000000000001665,0.054216148192455036747
-35,-178.75,0.0051999999999999997613,0.063001437730125758874
-34,-178.75,0.0023999999999999997898,0.07371898517238273385
-33,-178.75,0.0018999999999999999962,0.085258674319023869392
-32,-178.75,0.0010000000000000000208,0.096460972364533215107
-31,-178.75,0.00069999999999999999289,0.10865169958753896629
-30,-178.75,0.00010000000000000000479,0.11698546229339774893
-29,-178.75,0,0.12502671556251845897
-28,-178.75,0.00020000000000000000958,0.13061517774003814085
-27,-178.75,0,0.14282564302927444611
-26,-178.75,0.00020000000000000000958,0.14486951486661270305
-25,-178.75,0.00089999999999999997537,0.14560242279471374838
-24,-178.75,0.00029999999999999997372,0.15933704267929049703
-23,-178.75,0.00010000000000000000479,0.18099194466184290175
-22,-178.75,0,0.19702516247597978705
-21,-178.75,0,0.19876441584058854306
-20,-178.75,0,0.19276825493352714447
-19,-178.75,0,0.19666587973487711927
-18,-178.75,0,0.20124827844954820688
-17,-178.75,0,0.20115114440642481441
-16,-178.75,0,0.19693736101906694769
-15,-178.75,0,0.18529907206216239546
-14,-178.75,0,0.14779873549084046602
-13,-178.75,0.00089999999999999997537,0.10515230631748183343
-12,-178.75,0.079200000000000006506,0.05751646539218507187
-11,-178.75,0.9625000000000000222,0.0014779788266336777586
-10,-178.75,0.026800000000000000905,0.094899359986900744257
-9,-178.75,0,0.1974015741578589167
-8,-178.75,0,0.30369695325912648975
-7,-178.75,0,0.38824117856082979161
-6,-178.75,0,0.4547202929233705726
-5,-178.75,0,0.51308109034238491564
-4,-178.75,0,0.54295074602401260933
-3,-178.75,0,0.56391206161322127155
-2,-178.75,0,0.58676831958560982105
-1,-178.75,0,0.60031683394419288469
0,-178.75,0,0.60640993688757849345
1,-178.75,0,0.60045923101762121998
2,-178.75,0,0.5570521251399862539
3,-178.75,0,0.47154723129537257087
4,-178.75,0,0.33191079938498752044
5,-178.75,0.011299999999999999281,0.1610645228871135648
6,-178.75,0.77419999999999999929,0.018087382831789726445
7,-178.75,0.021899999999999999328,0.12321490206754154295
8,-178.75,0.0030000000000000000625,0.14811306061059825723
9,-178.75,0.0091999999999999998446,0.12136188886676198273
10,-178.75,0.1001999999999999974,0.07409582868969760705
11,-178.75,0.46089999999999997637,0.033381741953507328147
12,-178.75,0.95930000000000004157,0.0023251770715077644397
13,-178.75,0.86860000000000003872,0.0077209234652717943781
14,-178.75,0.81950000000000000622,0.0091616663684593556416
15,-178.75,0.92249999999999998668,0.0036273346786433783261
16,-178.75,0.32990000000000002656,0.034787580322678708644
17,-178.75,0.021000000000000001305,0.089718113754960429618
18,-178.75,0.0022000000000000001325,0.12786651826645972774
19,-178.75,0.0012999999999999999403,0.13979277435128917295
20,-178.75,0.0030000000000000000625,0.12883980181009860311
21,-178.75,0.0092999999999999992395,0.11822131601962904135
22,-178.75,0.022300000000000000377,0.10930979861960210542
23,-178.75,0.015299999999999999364,0.11560450890660745049
24,-178.75,0.007100000000000000408,0.12763353645642869227
25,-178.75,0.0013999999999999999858,0.14135103848311456054
26,-178.75,0.003899999999999999821,0.13339181657767137934
27,-178.75,0.0020000000000000000416,0.12885944547276584338
28,-178.75,0.0018999999999999999962,0.12449955315208297013
29,-178.75,0.0043000000000000000028,0.11174744603370106999
30,-178.75,0.017500000000000001665,0.088797348714928767133
31,-178.75,0.032399999999999998246,0.068372050494709499247
32,-178.75,0.10720000000000000362,0.045527735296846713609
33,-178.75,0.19880000000000000449,0.034724039653431383601
34,-178.75,0.53020000000000000462,0.016425539391291481273
35,-178.75,0.77959999999999995968,0.0072501431075589978584
36,-178.75,0.74990000000000001101,0.0089568987214450144357
37,-178.75,0.34449999999999997291,0.027467690114539890928
38,-178.75,0.29989999999999999991,0.029683785257344812852
39,-178.75,0.38979999999999997984,0.025535737508140095298
40,-178.75,0.33600000000000002087,0.024744510910939959691
41,-178.75,0.78990000000000004654,0.0063544777894738021726
42,-178.75,0.69520000000000004015,0.010226605793558374985
43,-178.75,0.29539999999999999591,0.028423868947670610091
44,-178.75,0.16969999999999998974,0.036197845893541066853
45,-178.75,0.14610000000000000764,0.038986839504275637436
46,-178.75,0.14030000000000000804,0.037696445054555355325
47,-178.75,0.29120000000000001439,0.027192519488206931544
48,-178.75,0.35070000000000001172,0.025844429649001354754
49,-178.75,0.48870000000000002327,0.020614944947729411939
50,-178.75,0.66190000000000004388,0.013080198234558337508
51,-178.75,0.49740000000000000879,0.018496131880066442321
52,-178.75,0.48359999999999997433,0.01924675334616677766
53,-178.75,0.38069999999999998286,0.025908829028501872277
54,-178.75,0.28649999999999997691,0.030723149296222340005
55,-178.75,0.30299999999999999156,0.025634499040883915871
56,-178.75,0.2741000000000000103,0.025748631292094918688
57,-178.75,0.23890000000000000124,0.029432478367977594341
58,-178.75,0.20019999999999998908,0.03439963582879137366
59,-178.75,0.19600000000000000755,0.034124340085840573766
60,-178.75,0.29130000000000000338,0.027701778639108790014
61,-178.75,0.48759999999999997788,0.021140227262731230151
62,-178.75,0.18360000000000001319,0.038283991235845284129
63,-178.75,0.10649999999999999745,0.045098808451156817412
64,-178.75,0.23439999999999999725,0.031729498173811883366
65,-178.75,0.56589999999999995861,0.014166694806734094966
66,-178.75,0.59970000000000001084,0.012127821995107430919
67,-178.75,0.5501000000000000334,0.014295721048301960471
68,-178.75,0.28029999999999999361,0.028300311068419323896
69,-178.75,0.11940000000000000613,0.038569698808293528813
70,-178.75,0.16659999999999999809,0.037664523158407632597
-69,-177.5,0.22090000000000001301,0.032483580632349420836
-68,-177.5,0.41930000000000000604,0.020184778856547756776
-67,-177.5,0.20710000000000000631,0.031892144123798524258
-66,-177.5,0.13359999999999999654,0.038830889974124170594
-65,-177.5,0.4768000000000000016,0.018466993246690627251
-64,-177.5,0.9161000000000000254,0.0026874520262251300369
-63,-177.5,0.35680000000000000604,0.022977247476045646601
