lat,lng,pvalue,value
-69,-178.75,6.7960207411269603133e-05,3.2232053148470445336
-68,-178.75,7.9032287062972769471e-05,3.1922869196358139021
-67,-178.75,0.00017239531054282571272,3.0309743977417600291
-66,-178.75,5.5081543073601974567e-05,3.2660944786113441651
-65,-178.75,0.0020569366131722110168,2.4964214976147180991
-64,-178.75,0.037742300221750547939,1.7955967846632516771
-63,-178.75,0.029662297942574470527,1.8587018543559845618
-62,-178.75,0.0019989965259644545612,2.5028211573906076204
-61,-178.75,1.6898659206969352258e-05,3.5042903523924660014
-60,-178.75,8.9135085201772618329e-06,3.6313341194700274883
-59,-178.75,1.2425984739826909911e-05,3.5655063551061307869
-58,-178.75,0.00012099793515703814468,3.1045275073769911245
-57,-178.75,0.00057114375577358735252,2.7774347271663466508
-56,-178.75,0.00063041289712878034301,2.7561766992479324045
-55,-178.75,0.023786467595512107015,1.9154432243593710883
-54,-178.75,0.030573114610621114628,1.8508500104101281991
-53,-178.75,0.032641668363010675757,1.8337855405061316283
-52,-178.75,0.084607106435822629353,1.5728603220541137464
-51,-178.75,0.14459457824920851632,1.4117165939867417634
-50,-178.75,0.13719449512382106415,1.4281363688190997774
-49,-178.75,0.21974997351452613126,1.2745590012840946059
-48,-178.75,0.23257109563016820086,1.2549498234275120456
-47,-178.75,0.069593079021126394434,1.6286255812565308965
-46,-178.75,0.21114854256447362912,1.2881999553727669916
-45,-178.75,0.22694193367316986554,1.2634576963654218229
-44,-178.75,0.013746413418050712832,2.0525090846767723995
-43,-178.75,0.017456857458357448454,1.9934074213474617387
-42,-178.75,0.040096468759206201071,1.7795355967900057248
-41,-178.75,0.087330367126664032451,1.5636845683389704043
-40,-178.75,0.092861560513566046571,1.5457852288764935
-39,-178.75,0.17548590812702039021,1.3497751150100218975
-38,-178.75,0.10315054892023083066,1.5147986537012754216
-37,-178.75,0.10013376524426308156,1.5235991274829527864
-36,-178.75,0.11144306652225047238,1.491689643811692001
-35,-178.75,0.037784282169612951052,1.7953024830754551466
-34,-178.75,0.033305382358688219446,1.828519793390096293
-33,-178.75,0.010700983651786637532,2.1135152273118515964
-32,-178.75,0.0020876192653954176413,2.4931024708898585907
-31,-178.75,0.00020201976983139134734,2.9978375995269388454
-30,-178.75,6.1986487184687963001e-05,3.2420077272347831432
-29,-178.75,0.00015416285536767247678,3.054260962455384032
-28,-178.75,0.00012941681063744449516,3.0905958994877305024
-27,-178.75,2.3202075763861085668e-05,3.44085572221459568
-26,-178.75,7.122864869654679939e-05,3.2135929387771784427
-25,-178.75,8.8173237963259798867e-05,3.1698088123251237924
