lat,lng,pvalue,value
-69,-178.75,6.0697072412858517636e-05,3.2462989046156733863
-68,-178.75,7.0685839171219741494e-05,3.2151589855902154014
-67,-178.75,0.00015533063802626397476,3.0526906933243522779
-66,-178.75,4.9098239090250320681e-05,3.2894953602390608616
-65,-178.75,0.0018989203300207771041,2.5143078338309949871
-64,-178.75,0.035948077541764537901,1.8084618588624767899
-63,-178.75,0.028174277868564429755,1.8720190631384736601
-62,-178.75,0.0018448975898587547956,2.5207533458263950976
-61,-178.75,1.48993177654721444e-05,3.5293978574761672995
-60,-178.75,7.8131719543218137737e-06,3.6573518664877249229
-59,-178.75,1.0925053932783635054e-05,3.5910524600045627963
-58,-178.75,0.00010865498579395871793,3.1267707955567884959
-57,-178.75,0.00052059132799558299493,2.7973344642084803091
-56,-178.75,0.00057517029280809901272,2.7759241269805170482
-55,-178.75,0.022536926067636908755,1.9291669731521197129
-54,-178.75,0.029049404463547243149,1.8641109623782663451
-53,-178.75,0.031038062288398664268,1.8469242291279768242
-52,-178.75,0.081363645074027921011,1.584129536234623048
-51,-178.75,0.13999838905852929338,1.4218312471678133946
-50,-178.75,0.13274280411861025253,1.4383686662416146351
-49,-178.75,0.21396309415798789311,1.2836909490926808886
-48,-178.75,0.22662504201038943807,1.2639412755912711184
-47,-178.75,0.066765728305504534745,1.6402943418182460711
-46,-178.75,0.20547503828005447835,1.2974296377551717274
-45,-178.75,0.2210643435302340476,1.2725101056536414212
-44,-178.75,0.012945557436398214338,2.0672148815986814974
-43,-178.75,0.016482974105859988373,2.007689767252714752
-42,-178.75,0.03821709558257052608,1.7922855959481736043
-41,-178.75,0.084015342026050793267,1.5748880401694127507
-40,-178.75,0.089404594181653113116,1.5568604556954654949
-39,-178.75,0.17034289664232646344,1.3594459704911305842
-38,-178.75,0.099441037571597959421,1.5256518682109316831
-37,-178.75,0.096496810280777417512,1.5345153955406605206
-36,-178.75,0.10754016924539251676,1.5023772871143348251
-35,-178.75,0.035988526006068881358,1.8081654486655556191
-34,-178.75,0.031676470518917053398,1.8416207540387699026
-33,-178.75,0.010050239578984744571,2.1286581204451238136
-32,-178.75,0.001927534979262101808,2.51096502697607038
-31,-178.75,0.00018229837278822789439,3.0193164769032834194
-30,-178.75,5.5314128415813531724e-05,3.2652360323428899491
-29,-178.75,0.00013875523071461875113,3.0761441013880221895
-28,-178.75,0.0001162891080330810407,3.112739370620190904
-27,-178.75,2.0516623962307845334e-05,3.4655087314832986323
-26,-178.75,6.3644213316300728926e-05,3.236617657888171351
-25,-178.75,7.8942612688258503254e-05,3.1925198273571537833
-24,-178.75,4.7295727857804284797e-06,3.7560333306661117803
-23,-178.75,1.6352707009403814864e-07,4.4022108466773781643
-22,-178.75,1.7648672841786149971e-07,4.3878150007860456938
-21,-178.75,2.1879866329382627418e-07,4.3471948041477359581
-20,-178.75,3.0923234346312988518e-06,3.8390433848357643498
