,lat,lng,pvalue,value,region,log-pvalue,thresh-pvalue,counts
36560,-49,147.5,0.0704999999999999,0.0704999999999999,"(-49.5, -48.5, 146.875, 148.125)",-1.151810883008602,1.0,0.0
36561,-48,147.5,0.1338,0.1338,"(-48.5, -47.5, 146.875, 148.125)",-0.8735438865681957,1.0,0.0
36562,-47,147.5,0.3577,0.3577,"(-47.5, -46.5, 146.875, 148.125)",-0.44648105985103037,1.0,0.0
36563,-46,147.5,0.4798999999999999,0.4798999999999999,"(-46.5, -45.5, 146.875, 148.125)",-0.3188492500675787,1.0,0.0
36564,-45,147.5,0.7563999999999999,0.7563999999999999,"(-45.5, -44.5, 146.875, 148.125)",-0.12124847982699796,1.0,0.0
36565,-44,147.5,0.2968999999999999,0.2968999999999999,"(-44.5, -43.5, 146.875, 148.125)",-0.5273898024039555,1.0,0.0
36566,-43,147.5,0.1474999999999999,0.1474999999999999,"(-43.5, -42.5, 146.875, 148.125)",-0.8312079796858185,1.0,0.0
36567,-42,147.5,0.0027999999999999,0.0027999999999999,"(-42.5, -41.5, 146.875, 148.125)",-2.5528419686577966,1.0,2.0
36568,-41,147.5,0.0074999999999999,0.0074999999999999,"(-41.5, -40.5, 146.875, 148.125)",-2.1249387366083057,1.0,0.0
36569,-40,147.5,0.0737,0.0737,"(-40.5, -39.5, 146.875, 148.125)",-1.1325325121409484,1.0,0.0
36570,-39,147.5,0.1957,0.1957,"(-39.5, -38.5, 146.875, 148.125)",-0.7084091743419988,1.0,0.0
36571,-38,147.5,0.0632,0.0632,"(-38.5, -37.5, 146.875, 148.125)",-1.1992829217176149,1.0,0.0
36572,-37,147.5,0.0091,0.0091,"(-37.5, -36.5, 146.875, 148.125)",-2.040958607678906,1.0,0.0
36573,-36,147.5,0.0454999999999999,0.0454999999999999,"(-36.5, -35.5, 146.875, 148.125)",-1.3419886033428885,1.0,0.0
36574,-35,147.5,0.0417999999999999,0.0417999999999999,"(-35.5, -34.5, 146.875, 148.125)",-1.3788237182249659,1.0,0.0
36575,-34,147.5,0.0126,0.0126,"(-34.5, -33.5, 146.875, 148.125)",-1.899629454882437,1.0,0.0
36576,-33,147.5,0.0142,0.0142,"(-33.5, -32.5, 146.875, 148.125)",-1.8477116556169435,1.0,0.0
36577,-32,147.5,0.0100999999999999,0.0100999999999999,"(-32.5, -31.5, 146.875, 148.125)",-1.9956786262173616,1.0,0.0
36578,-31,147.5,0.0114,0.0114,"(-31.5, -30.5, 146.875, 148.125)",-1.9430951486635273,1.0,0.0
36579,-30,147.5,0.0085,0.0085,"(-30.5, -29.5, 146.875, 148.125)",-2.070581074285707,1.0,0.0
36580,-29,147.5,0.003,0.003,"(-29.5, -28.5, 146.875, 148.125)",-2.5228787452803374,1.0,0.0
36581,-28,147.5,0.0033999999999999,0.0033999999999999,"(-28.5, -27.5, 146.875, 148.125)",-2.4685210829577575,1.0,0.0
36582,-27,147.5,0.001,0.001,"(-27.5, -26.5, 146.875, 148.125)",-3.0,0.001,8.0
36583,-26,147.5,0.0016,0.0016,"(-26.5, -25.5, 146.875, 148.125)",-2.795880017344075,1.0,1.0
36584,-25,147.5,0.0012999999999999,0.0012999999999999,"(-25.5, -24.5, 146.875, 148.125)",-2.886056647693197,1.0,10.0
36585,-24,147.5,0.0001,0.0001,"(-24.5, -23.5, 146.875, 148.125)",-4.0,0.0001,24.0
36586,-23,147.5,0.0,0.0,"(-23.5, -22.5, 146.875, 148.125)",-inf,0.0,24.0
