lat,lng,pvalue,value
-69,-178.75,0.033541648614178069809,2.1711643438292855812
-68,-178.75,0.07677544739878597313,1.8305525017332680005
-67,-178.75,0.12723250315425960189,1.6101241236958308001
-66,-178.75,0.21425874798912031283,1.3671874140097450834
-65,-178.75,0.38913347611016751992,1.0561499140576520173
-64,-178.75,0.33204525893187031294,1.1437465078754520675
-63,-178.75,0.12932329424483385294,1.6027985640930817457
-62,-178.75,0.028600074618434497692,2.2345166082952969688
-61,-178.75,0.0035550310977264755127,3.0213611850722879026
-60,-178.75,0.026511910043368818596,2.2644456469748357463
-59,-178.75,0.045788335271691987804,2.0455857258279213085
-58,-178.75,0.13491496174306061295,1.583702631858063814
-57,-178.75,0.34533590096942490266,1.1224861003465502751
-56,-178.75,0.47029738559579670198,0.94465762610158521273
-55,-178.75,0.38907927601700037501,1.0562288770997991794
-54,-178.75,0.06445245112039346691,1.9043653470071102429
-53,-178.75,0.091548889151013959631,1.7550879257392071331
-52,-178.75,0.24014077370677286427,1.3111160386151921031
-51,-178.75,0.17500384207306951545,1.4638547719057730667
-50,-178.75,0.21967084028861472156,1.3550285249334954596
-49,-178.75,0.45295162616185158377,0.96749168344291425203
-48,-178.75,0.45430658828208603239,0.96569112762185904675
-47,-178.75,0.61166106417788046468,0.77096916274755766807
-46,-178.75,0.73373281801236456268,0.62736574842264514196
-45,-178.75,0.57722071406010977412,0.81184683551636915855
-44,-178.75,0.42466234575769890025,1.0058035097800828161
-43,-178.75,0.65196994538330210744,0.72364301227048244414
-42,-178.75,0.55875202105537780106,0.83404309754336047877
-41,-178.75,0.57390451848656531819,0.81581593336595892296
-40,-178.75,0.52999734200801440487,0.86911669517124701123
-39,-178.75,0.55140334355653086718,0.84294203884460205956
-38,-178.75,0.38825576226298480487,1.0574295086053311366
-37,-178.75,0.22747074609093950737,1.337924082217691657
-36,-178.75,0.26911674014042213932,1.2537601955696777711
-35,-178.75,0.063898110823374029699,1.9079806876182929809
-34,-178.75,0.011283516791000421792,2.5937854391033146051
-33,-178.75,0.0023258393012677591218,3.1745790092913801494
-32,-178.75,0.001802453787914926964,3.2658162666308632183
-31,-178.75,0.0010933777318538030147,3.4431030181722057648
-30,-178.75,0.00027250010598990409214,3.9264322684800760932
-29,-178.75,1.1358815657655895655e-05,4.9948920763475648243
-28,-178.75,9.3192903910542679725e-06,5.0601746460489289703
-27,-178.75,4.2913471870455518066e-06,5.3148452050974182015
-26,-178.75,6.6904177865669939748e-06,5.1692255911033813121
-25,-178.75,1.3693074614265547212e-05,4.9331274150005404167
-24,-178.75,1.7461262520146024665e-06,5.6080735905348673143
-23,-178.75,1.2782308496262589854e-07,6.450168240671076525
-22,-178.75,1.2245222377053441586e-07,6.4638816072074156693
-21,-178.75,3.9615986920084202995e-08,6.823264924318332092
-20,-178.75,6.8179491190783370636e-08,6.6506321886920671815
-19,-178.75,5.8492130561514719098e-07,5.9620752018733043087
-18,-178.75,2.5318964819625399719e-06,5.4871589524702777396
-17,-178.75,1.3128566998473648862e-06,5.7006508233580568401
-16,-178.75,1.0436794585511721312e-05,5.0228322831115770342
-15,-178.75,8.7803639326920654125e-05,4.3122021870437245994
-14,-178.75,0.010629973051252777222,2.6163160743283118137
-13,-178.75,0.36828444722134118239,1.0870689462369709233
-12,-178.75,0.80807982384452570201,0.5357146683403056775
-11,-178.75,0.11180222375723267159,1.667714158119104173
-10,-178.75,0.0001948368097851768373,4.0413822299279988925
-9,-178.75,5.3009374512322125442e-07,5.9938028070166575745
-8,-178.75,1.013965881486450555e-10,8.6950092357578121494
-7,-178.75,5.0407239525615398985e-15,11.734181658985773922
-6,-178.75,7.7035433117173974184e-19,14.386867692915242145
-5,-178.75,1.3112705180948086763e-20,15.607718119782486355
-4,-178.75,3.4031897129300164761e-21,16.010998772938322077
-3,-178.75,1.010431670971308749e-18,14.305382877057446933
-2,-178.75,3.5438328031124027081e-15,11.841175085600399441
-1,-178.75,8.015529129591867166e-12,9.4798111887879432658
0,-178.75,1.2715304304270175207e-10,8.6247346415357277749
1,-178.75,5.2690065539268841608e-10,8.1822341055599441262
2,-178.75,1.6165258856842024556e-08,7.1072860274860936158
3,-178.75,3.4289097156865893318e-06,5.3882067317132440465
4,-178.75,0.0040940753667865091223,2.9699680105585577472
5,-178.75,0.2065485685998138532,1.3849480931303372877
6,-178.75,0.047554794703189601224,2.0301298480817475678
7,-178.75,0.00041590220671813165655,3.7806546984570648107
8,-178.75,1.6784423558049209953e-05,4.8657250357819687991
9,-178.75,0.00076582570774513434274,3.5682028576458182378
10,-178.75,0.039616671207298122248,2.1043240054813105999
11,-178.75,0.11131492726227394663,1.6696445377156874379
12,-178.75,0.031231242137832786188,2.1996080674310727332
13,-178.75,0.067387453284225767858,1.8856852165158590751
14,-178.75,0.40496427933752360273,1.0333790728750265053
15,-178.75,0.5281824722205448186,0.87135477991934229269
16,-178.75,0.41883908210176784559,1.0138732919829536172
17,-178.75,0.046450123287131835081,2.039731514212393737
18,-178.75,0.00037746201292688239589,3.8141848850803503623
19,-178.75,6.3586236906212848522e-06,5.1859335764805436497
20,-178.75,8.6460181195762060986e-06,5.084878529908889
21,-178.75,1.3127417525833325229e-06,5.7006792161860451174
22,-178.75,1.6468682242899224718e-05,4.8720190418165651991
23,-178.75,2.1436109710694342039e-05,4.7845397142158239134
24,-178.75,8.4060574758715544242e-06,5.0941465922595750015
25,-178.75,4.4057422247115609105e-07,6.0533761027863919324
26,-178.75,2.891117011633587236e-07,6.1887895508625145879
27,-178.75,5.8593021685747590637e-07,5.9615194731544480788
28,-178.75,1.5748018271494842718e-06,5.6416188436538261541
29,-178.75,2.7226574731776513486e-05,4.7049793425756494258
30,-178.75,0.00046600673849165827074,3.7412530407783992636
31,-178.75,0.0012150769677890368905,3.4058417647507046588
32,-178.75,0.0045512854891981468011,2.9312843134732826655
33,-178.75,0.0070322130187871123227,2.7709133163828529867
34,-178.75,0.015410378287125761285,2.4751530927751899114
35,-178.75,0.036114507564271022821,2.1415762864819383182
36,-178.75,0.040426756500987183485,2.0961466051705350822
37,-178.75,0.05332171694141506213,1.9831322293796229683
38,-178.75,0.044599716902612232539,2.0563005081399663432
39,-178.75,0.069226882086471125399,1.8743535683715910611
40,-178.75,0.18411982980099189655,1.4399106599548925356
41,-178.75,0.80762558590668387382,0.53629870834313986272
42,-178.75,0.97129657495205434792,0.25339079190923358142
43,-178.75,0.96000308655404653635,0.28529383276471936837
44,-178.75,0.85801290597213131228,0.46848022195427824199
45,-178.75,0.65138597791964636397,0.72432673849476192363
46,-178.75,0.55880133691297739773,0.83398351514061341838
47,-178.75,0.61086859907214541288,0.77190386860209814213
48,-178.75,0.46882305733003593051,0.94658077043839694564
49,-178.75,0.43745297468736199509,0.98830526166239651698
50,-178.75,0.23730271055070767394,1.3170212977640680663
51,-178.75,0.25932621550139317579,1.2725767844568205422
52,-178.75,0.48055424655453060634,0.93136395348012890327
53,-178.75,0.60519080379438350281,0.7786076700937534234
54,-178.75,0.54159189183041078763,0.85489006253981669747
55,-178.75,0.71802245945478304634,0.64605219481201614506
56,-178.75,0.50256045442803243262,0.90331121020766513841
57,-178.75,0.26828085926734152045,1.2553458880326104907
58,-178.75,0.37146710245996172883,1.0822758428653729279
59,-178.75,0.49274446261668092273,0.91574919801195642233
60,-178.75,0.58127295805722056787,0.80700572808959247784
61,-178.75,0.58800605190467392092,0.79898244993352585119
62,-178.75,0.24754451717082617823,1.2959666209416269567
63,-178.75,0.15102660814408871981,1.5322819031273249291
64,-178.75,0.23946617646086185149,1.3125146607411226629
65,-178.75,0.28167165040402902809,1.2303843873793978148
66,-178.75,0.19586883431995347205,1.4104690777811379476
67,-178.75,0.2435329260264584017,1.3041299647536745976
68,-178.75,0.23099521679818768582,1.3303495008957657575
69,-178.75,0.093428946542390825525,1.7462859347872221605
70,-178.75,0.023522815511159443636,2.3114113581085642402
-69,-177.5,0.020541862592395002118,2.3642510325581644892
-68,-177.5,0.054389570471071214952,1.9749492721560295561
-67,-177.5,0.15828359605885142236,1.5106500480928795049
-66,-177.5,0.22906818220105520933,1.3344794024904089724
-65,-177.5,0.36550819736709627694,1.0912726283811318151
-64,-177.5,0.4631333885914475923,0.95403260011104196181
-63,-177.5,0.35434390380413355315,1.1083978626601656003
-62,-177.5,0.12717447930233385933,1.6103289194241106053
-61,-177.5,0.021981729537360654436,2.337880343390683624
-60,-177.5,0.038397577897020022941,2.1169292097799794483
-59,-177.5,0.060640570067723859049,1.9298256416703827298
-58,-177.5,0.25211147494185226492,1.2867987703412344658
-57,-177.5,0.40465726594559847662,1.0338153038731272559
-56,-177.5,0.41109298515700304355,1.0247133836217383607
-55,-177.5,0.43988168375722180858,0.98501637518080398248
-54,-177.5,0.16850765827102379135,1.4815663061942447865
-53,-177.5,0.12307261643198240397,1.625017984227595802
-52,-177.5,0.11281696390486883885,1.6637181241953724609
-51,-177.5,0.12883033949978198174,1.6045163715741255217
-50,-177.5,0.19147487923656236752,1.4213035966424416578
-49,-177.5,0.72156401187457386293,0.64185241410304161302
-48,-177.5,0.71474752433458244028,0.64993000094856878679
-47,-177.5,0.75853482327728594115,0.59749832825549920035
-46,-177.5,0.70264187660192889417,0.66422169911490425154
-45,-177.5,0.47011562502006409847,0.94489454742946976662
-44,-177.5,0.68545885634059922076,0.68441929927078670737
-43,-177.5,0.92409928742913871602,0.36277479837866577483
-42,-177.5,0.90130417274758645174,0.40258561802258041595
-41,-177.5,0.83498429856618905376,0.50032521539918395348
-40,-177.5,0.81608347396722480394,0.52535646045289652317
-39,-177.5,0.78190975781430038793,0.56878075797721228124
-38,-177.5,0.33859531925103719674,1.1331956015250463921
-37,-177.5,0.16908777497182131411,1.479961416036478461
-36,-177.5,0.1408588042568861276,1.5641439389067350874
-35,-177.5,0.044816014756969821398,2.0543310959273122229
-34,-177.5,0.0042216150298098097451,2.9587718220866805474
-33,-177.5,0.0012356696026801941655,3.3999002135881681852
-32,-177.5,0.0026533491443238225831,3.1271943733119527131
-31,-177.5,0.0011655508783512257432,3.4205445337012236884
-30,-177.5,9.3250328270905497746e-05,4.2918579255017643703
-29,-177.5,1.9903098794435098524e-05,4.8091872348875268628
-28,-177.5,2.5083435921174019126e-05,4.7322813064211288747
-27,-177.5,2.1482623104879914663e-06,5.540670596750580934
-26,-177.5,2.413791332411206522e-06,5.5027235645913448181
-25,-177.5,2.0869161468398438801e-05,4.7934455406230860319
-24,-177.5,8.6571189589555552696e-07,5.8354796656184309001
-23,-177.5,2.4765985505129233052e-08,6.9722628533277397622
-22,-177.5,2.3056577987801966615e-09,7.7205130240345640757
-21,-177.5,9.2461859191692291331e-10,8.0066140228292503878
-20,-177.5,5.7912001529761212168e-08,6.7025822897689177893
-19,-177.5,2.3293153956819537698e-06,5.5143270319182953187
-18,-177.5,7.2359473442785173964e-06,5.1434626839904753481
-17,-177.5,3.4378768746017897115e-06,5.3873535151837836921
-16,-177.5,3.1410974178433332495e-06,5.416836594919425707
-15,-177.5,1.0872407320953077824e-05,5.0093395061045793426
-14,-177.5,0.0091713112006939143117,2.6718211274091903107
-13,-177.5,0.54062981184292357995,0.85606598860190119549
-12,-177.5,0.63398181244279294688,0.74472109956382581686
-11,-177.5,0.051762677315750654783,1.9953551442462984511
-10,-177.5,0.00027701951438753575187,3.9207802526577562041
-9,-177.5,5.1147094926067773938e-07,6.0053262734949726109
-8,-177.5,4.6421578250189554163e-10,8.2217425184632055846
-7,-177.5,5.2655226031006145761e-15,11.720928411511376765
-6,-177.5,2.4325712873029861859e-17,13.348037579743312619
-5,-177.5,1.7658370140202662364e-19,14.828931486339881118
-4,-177.5,2.5959567415656155723e-20,15.40334722592746175
-3,-177.5,1.6086461955996654939e-18,14.165652107285817252
-2,-177.5,2.0062831526695744055e-14,11.314133518301833448
-1,-177.5,1.3671571930149567643e-11,9.3151251338607288233
0,-177.5,1.9386350128412551709e-10,8.493662624172987563
1,-177.5,1.4990363475135897394e-10,8.573601397536677382
2,-177.5,1.1026638562059667816e-09,7.9515485042973335084
3,-177.5,4.660201344767020923e-07,6.0352998862690583337
